day_type,guest_satisfaction_score,price_total,is_shared_room,is_superhost,is_multi_listing,is_business_listing,cleanliness_score,room_type,room_id,room_list_id
weekday,92.0,491.3097673981044,0,0,1,0,10.0,Entire home/apt,15228,24484
weekday,84.0,359.3687527928691,0,0,1,0,8.0,Entire home/apt,15229,24485
weekday,100.0,157.81180178273243,0,0,0,0,10.0,Private room,15230,24486
weekday,93.0,483.78372021919614,0,0,0,1,8.0,Entire home/apt,15231,24487
weekday,100.0,142.28932947623414,0,0,0,0,10.0,Private room,15232,24488
weekday,93.0,898.4218819821726,0,0,1,0,10.0,Entire home/apt,15233,24489
weekday,73.0,357.01686304946026,0,0,0,0,9.0,Private room,15234,24490
weekday,40.0,72.43820409699194,0,0,1,0,10.0,Private room,15235,24491
weekday,100.0,274.23034408146947,0,0,0,1,10.0,Private room,15236,24492
weekday,98.0,180.86032126813896,0,0,1,0,10.0,Private room,15237,24493
weekday,100.0,458.8536889390625,0,1,1,0,10.0,Entire home/apt,15238,24494
weekday,87.0,566.335050212846,0,0,0,1,10.0,Entire home/apt,15239,24495
weekday,100.0,758.9548201980291,0,0,0,1,10.0,Entire home/apt,15240,24496
weekday,75.0,289.7528163879677,0,0,0,0,8.0,Entire home/apt,15241,24497
weekday,90.0,601.1430184152966,0,0,0,1,10.0,Entire home/apt,15242,24498
weekday,90.0,343.8462804863708,0,0,1,0,10.0,Entire home/apt,15243,24499
weekday,84.0,142.28932947623414,0,0,0,1,8.0,Private room,15244,24500
weekday,40.0,346.4333592041205,0,0,1,0,4.0,Private room,15245,24501
weekday,98.0,290.92876125967217,0,0,0,1,10.0,Private room,15246,24502
weekday,70.0,391.58964227757,0,0,0,1,7.0,Entire home/apt,15247,24503
weekday,60.0,462.8519015028576,0,0,1,0,6.0,Private room,15248,24504
weekday,100.0,557.1626802135515,0,0,0,1,10.0,Entire home/apt,15249,24505
weekday,87.0,460.2648227851078,0,0,0,1,9.0,Entire home/apt,15250,24506
weekday,85.0,293.75102895176275,0,0,0,0,9.0,Entire home/apt,15251,24507
weekday,95.0,161.57482537218655,0,0,0,1,9.0,Private room,15252,24508
weekday,84.0,99.72012512053436,0,0,0,0,9.0,Private room,15253,24509
weekday,93.0,96.42747947976198,0,0,1,0,9.0,Private room,15254,24510
weekday,88.0,779.416260965686,0,0,0,1,9.0,Entire home/apt,15255,24511
weekday,100.0,180.86032126813896,0,0,1,0,9.0,Private room,15256,24512
weekday,100.0,638.773254309838,0,0,0,1,10.0,Entire home/apt,15257,24513
weekday,96.0,125.35572332369058,0,0,0,0,10.0,Private room,15258,24514
weekday,98.0,129.11874691314472,0,0,0,0,7.0,Private room,15259,24515
weekday,95.0,325.9719184364637,0,0,0,0,10.0,Entire home/apt,15260,24516
weekday,100.0,294.6917848491263,0,0,1,0,10.0,Private room,15261,24517
weekday,70.0,700.3927655871493,0,1,0,1,10.0,Entire home/apt,15262,24518
weekday,98.0,144.64121921964298,0,0,0,0,10.0,Private room,15263,24519
weekday,100.0,700.3927655871493,0,1,0,1,10.0,Entire home/apt,15264,24520
weekday,80.0,700.3927655871493,0,1,0,1,8.0,Entire home/apt,15265,24521
weekday,80.0,361.9558315106188,0,0,0,0,10.0,Entire home/apt,15266,24522
weekday,70.0,196.3827935746372,0,0,1,0,7.0,Entire home/apt,15267,24523
weekday,100.0,289.5176274136268,0,1,0,1,10.0,Entire home/apt,15268,24524
weekday,20.0,310.44944612996545,0,0,1,0,2.0,Entire home/apt,15269,24525
weekday,100.0,174.5102189609351,0,1,1,0,10.0,Private room,15270,24526
weekday,87.0,104.89428255603376,0,0,0,1,8.0,Private room,15271,24527
weekday,100.0,1157.1297537571438,0,0,0,1,10.0,Entire home/apt,15272,24528
weekday,80.0,616.665490721795,0,1,0,1,10.0,Entire home/apt,15273,24529
weekday,100.0,614.3136009783861,0,1,0,1,8.0,Entire home/apt,15274,24530
weekday,100.0,213.3163997271808,0,0,0,0,10.0,Private room,15275,24531
weekday,100.0,698.0408758437404,0,0,0,0,10.0,Entire home/apt,15276,24532
weekday,85.0,225.07584844422493,0,0,0,1,10.0,Entire home/apt,15277,24533
weekday,70.0,413.697405865613,0,0,1,0,9.0,Entire home/apt,15278,24534
weekday,87.0,194.0309038312284,0,0,1,0,8.0,Private room,15279,24535
weekday,100.0,429.45506714645217,0,0,0,0,10.0,Entire home/apt,15280,24536
weekday,100.0,135.70403819468945,0,0,0,0,10.0,Private room,15281,24537
weekday,100.0,426.3976104800207,0,0,0,0,10.0,Entire home/apt,15282,24538
weekday,100.0,361.9558315106188,0,0,0,0,10.0,Entire home/apt,15283,24539
weekday,80.0,103.48314870998848,0,0,0,0,8.0,Private room,15284,24540
weekday,100.0,292.1047061313766,0,0,0,0,10.0,Private room,15285,24541
weekday,100.0,792.3516545544345,0,0,1,0,10.0,Entire home/apt,15286,24542
weekday,95.0,413.9325948399539,0,0,0,0,10.0,Entire home/apt,15287,24543
weekday,70.0,111.2443848632376,0,0,0,0,7.0,Private room,15288,24544
weekday,100.0,206.73110844563607,0,0,1,0,10.0,Private room,15289,24545
weekday,88.0,271.4080763893789,0,0,0,1,9.0,Entire home/apt,15290,24546
weekday,88.0,248.3595569039724,0,0,0,1,10.0,Private room,15291,24547
weekday,100.0,355.60572920341497,0,0,0,0,10.0,Entire home/apt,15292,24548
weekday,97.0,117.82967614478233,0,1,0,0,10.0,Private room,15293,24549
weekday,100.0,168.16011665373128,0,0,0,0,10.0,Private room,15294,24550
weekday,93.0,168.16011665373128,0,1,0,1,9.0,Private room,15295,24551
weekday,100.0,378.8894376631624,0,0,0,0,10.0,Entire home/apt,15296,24552
weekday,80.0,378.8894376631624,0,0,0,0,10.0,Entire home/apt,15297,24553
weekday,82.0,126.76685716973589,0,0,0,1,9.0,Private room,15298,24554
weekday,84.0,126.76685716973589,0,0,0,1,8.0,Private room,15299,24555
weekday,85.0,194.0309038312284,0,0,0,1,8.0,Private room,15300,24556
weekday,100.0,361.9558315106188,0,0,0,0,10.0,Entire home/apt,15301,24557
weekday,87.0,194.0309038312284,0,0,1,0,8.0,Private room,15302,24558
weekday,95.0,108.6573061454879,0,0,1,0,9.0,Private room,15303,24559
weekday,30.0,194.0309038312284,0,0,1,0,6.0,Private room,15304,24560
weekday,20.0,194.0309038312284,0,0,1,0,4.0,Private room,15305,24561
weekday,70.0,271.4080763893789,0,0,0,1,9.0,Entire home/apt,15306,24562
weekday,100.0,168.16011665373128,0,0,0,0,10.0,Private room,15307,24563
weekday,80.0,131.70582563089442,0,0,0,1,7.0,Private room,15308,24564
weekday,85.0,107.48136127378348,0,0,0,1,8.0,Private room,15309,24565
weekday,20.0,599.9670735435923,0,0,0,1,2.0,Entire home/apt,15310,24566
weekday,100.0,858.2045673698817,0,0,0,1,9.0,Entire home/apt,15311,24567
weekday,80.0,284.5786589524683,0,0,0,1,8.0,Private room,15312,24568
weekday,90.0,93.13483383898962,0,0,0,0,9.0,Private room,15313,24569
weekday,100.0,103.48314870998848,0,0,0,0,10.0,Private room,15314,24570
weekday,100.0,196.3827935746372,1,0,0,0,10.0,Shared room,15315,24571
weekday,60.0,698.0408758437404,0,0,0,1,8.0,Entire home/apt,15316,24572
weekday,96.0,108.6573061454879,0,0,0,0,10.0,Private room,15317,24573
weekday,96.0,174.5102189609351,0,0,0,0,10.0,Private room,15318,24574
weekday,80.0,387.8266186881159,0,0,0,0,8.0,Entire home/apt,15319,24575
weekday,100.0,310.44944612996545,0,0,1,0,10.0,Entire home/apt,15320,24576
weekday,80.0,232.83708459747407,0,0,0,1,8.0,Private room,15321,24577
weekday,80.0,234.0130294691785,0,0,0,1,8.0,Private room,15322,24578
weekday,60.0,234.0130294691785,0,0,0,1,8.0,Private room,15323,24579
weekday,93.0,235.42416331522367,0,0,0,1,9.0,Private room,15324,24580
weekday,90.0,284.5786589524683,0,0,0,1,9.0,Private room,15325,24581
weekday,100.0,641.1251440532468,0,0,0,0,10.0,Entire home/apt,15326,24582
weekday,100.0,232.83708459747407,0,1,1,0,10.0,Private room,15327,24583
weekday,85.0,316.5643594628284,0,0,0,1,8.0,Entire home/apt,15328,24584
weekday,100.0,387.8266186881159,0,0,0,1,8.0,Private room,15329,24585
weekday,95.0,170.5120063971401,0,0,1,0,10.0,Private room,15330,24586
weekday,100.0,90.54775512123992,0,0,1,0,9.0,Private room,15331,24587
weekday,70.0,191.2086361391378,0,0,0,1,9.0,Private room,15332,24588
weekday,94.0,234.0130294691785,0,1,0,0,10.0,Private room,15333,24589
weekday,100.0,90.54775512123992,0,0,0,0,10.0,Private room,15334,24590
weekday,100.0,289.7528163879677,0,0,0,1,10.0,Entire home/apt,15335,24591
weekday,100.0,252.12258049342643,0,0,1,0,10.0,Entire home/apt,15336,24592
weekday,93.0,69.85112537924222,0,0,0,0,9.0,Private room,15337,24593
weekday,100.0,444.7423504786096,0,0,0,0,8.0,Entire home/apt,15338,24594
weekday,100.0,789.9997648110257,0,0,0,0,8.0,Entire home/apt,15339,24595
weekday,80.0,461.4407676568122,0,0,0,1,8.0,Entire home/apt,15340,24596
weekday,95.0,158.98774665443685,0,0,1,0,9.0,Private room,15341,24597
weekday,96.0,465.4389802206073,0,0,1,0,10.0,Entire home/apt,15342,24598
weekday,80.0,233.7778404948376,0,0,0,0,8.0,Entire home/apt,15343,24599
weekday,96.0,157.81180178273243,0,0,0,0,8.0,Private room,15344,24600
weekday,80.0,169.3360615254357,0,0,1,0,10.0,Private room,15345,24601
weekday,60.0,204.37921870222723,0,0,0,1,6.0,Private room,15346,24602
weekday,84.0,204.37921870222723,0,0,0,1,9.0,Private room,15347,24603
weekday,90.0,474.3761612455608,0,0,0,1,10.0,Entire home/apt,15348,24604
weekday,100.0,271.4080763893789,0,0,0,1,10.0,Entire home/apt,15349,24605
weekday,60.0,147.46348691173358,0,0,0,1,10.0,Private room,15350,24606
weekday,100.0,400.7620122768645,0,0,0,1,10.0,Entire home/apt,15351,24607
weekday,100.0,98.07380230014816,0,0,0,0,10.0,Private room,15352,24608
weekday,96.0,396.76379971306943,0,0,1,0,8.0,Entire home/apt,15353,24609
weekday,80.0,987.5585032573672,0,0,0,1,10.0,Entire home/apt,15354,24610
weekday,100.0,168.16011665373128,0,0,1,0,10.0,Private room,15355,24611
weekday,20.0,129.11874691314472,0,0,0,0,6.0,Private room,15356,24612
weekday,80.0,290.69357228533124,0,0,0,0,10.0,Entire home/apt,15357,24613
weekday,100.0,129.3539358874856,0,0,1,0,10.0,Private room,15358,24614
weekday,60.0,523.5306568828054,0,0,1,0,10.0,Entire home/apt,15359,24615
weekday,100.0,992.9678496672076,0,0,0,1,10.0,Entire home/apt,15360,24616
weekday,100.0,126.76685716973589,0,0,0,1,8.0,Private room,15361,24617
weekday,100.0,602.3189632870011,0,0,0,0,10.0,Entire home/apt,15362,24618
weekday,75.0,388.0618076624568,0,0,1,0,10.0,Entire home/apt,15363,24619
weekday,90.0,346.4333592041205,0,0,0,1,8.0,Entire home/apt,15364,24620
weekday,96.0,200.38100613843224,0,0,1,0,10.0,Private room,15365,24621
weekday,100.0,129.11874691314472,0,0,0,0,10.0,Private room,15366,24622
weekday,93.0,323.1496507443731,0,0,0,1,9.0,Entire home/apt,15367,24623
weekday,80.0,281.7563912603777,0,0,0,1,10.0,Private room,15368,24624
weekday,100.0,178.50843152473013,0,0,0,1,10.0,Private room,15369,24625
weekday,93.0,407.3473035584092,0,0,0,1,9.0,Entire home/apt,15370,24626
weekday,100.0,497.8950586796491,0,1,0,0,9.0,Entire home/apt,15371,24627
weekday,60.0,271.4080763893789,0,0,0,1,8.0,Entire home/apt,15372,24628
weekday,67.0,271.4080763893789,0,0,0,1,6.0,Entire home/apt,15373,24629
weekday,100.0,90.54775512123992,0,0,1,0,10.0,Private room,15374,24630
weekday,100.0,992.9678496672076,0,0,0,1,10.0,Entire home/apt,15375,24631
weekday,99.0,228.83887203367905,0,1,1,0,10.0,Private room,15376,24632
weekday,93.0,168.16011665373128,0,0,0,0,9.0,Private room,15377,24633
weekday,80.0,362.19102048495967,0,0,0,1,7.0,Entire home/apt,15378,24634
weekday,93.0,264.82278510783414,0,1,1,0,10.0,Entire home/apt,15379,24635
weekday,80.0,120.8871328112138,0,0,1,0,8.0,Private room,15380,24636
weekday,100.0,788.5886309649803,0,0,0,0,10.0,Entire home/apt,15381,24637
weekday,87.0,142.28932947623414,0,0,1,0,7.0,Private room,15382,24638
weekday,100.0,724.1468519955785,0,0,0,1,10.0,Entire home/apt,15383,24639
weekday,86.0,96.89785742844376,0,0,0,1,9.0,Private room,15384,24640
weekday,70.0,678.755379947788,0,0,0,1,8.0,Entire home/apt,15385,24641
weekday,60.0,568.6869399562548,0,0,1,0,6.0,Entire home/apt,15386,24642
weekday,93.0,171.9231402431854,0,0,1,0,9.0,Private room,15387,24643
weekday,93.0,219.66650203438465,0,0,0,0,10.0,Private room,15388,24644
weekday,80.0,126.531668195395,0,0,1,0,10.0,Private room,15389,24645
weekday,100.0,144.87640819398388,0,0,0,1,9.0,Private room,15390,24646
weekday,80.0,568.9221289305957,0,0,0,1,8.0,Entire home/apt,15391,24647
weekday,100.0,323.1496507443731,0,0,0,1,10.0,Entire home/apt,15392,24648
weekday,80.0,575.2722312377996,0,0,0,1,6.0,Entire home/apt,15393,24649
weekday,80.0,210.964509983772,0,0,1,0,8.0,Entire home/apt,15394,24650
weekday,100.0,464.02784637456193,0,0,1,0,10.0,Entire home/apt,15395,24651
weekday,20.0,543.0513417530987,0,0,0,0,10.0,Entire home/apt,15396,24652
weekday,100.0,178.743620499071,0,0,1,0,10.0,Private room,15397,24653
weekday,87.0,222.7239587008161,0,0,1,0,7.0,Private room,15398,24654
weekday,20.0,219.90169100872552,0,0,0,0,2.0,Entire home/apt,15399,24655
weekday,100.0,162.75077024389097,0,0,0,0,10.0,Private room,15400,24656
weekday,90.0,1098.8028881206048,0,0,0,0,9.0,Entire home/apt,15401,24657
weekday,100.0,217.0794233166349,0,1,1,0,10.0,Entire home/apt,15402,24658
weekday,100.0,253.53371433947177,0,0,0,0,10.0,Entire home/apt,15403,24659
weekday,80.0,501.6580822691032,0,0,0,1,7.0,Entire home/apt,15404,24660
weekday,80.0,284.5786589524683,0,0,1,0,7.0,Private room,15405,24661
weekday,98.0,142.28932947623414,0,0,1,0,9.0,Private room,15406,24662
weekday,100.0,361.9558315106188,0,1,0,1,10.0,Entire home/apt,15407,24663
weekday,80.0,153.10802229591476,0,0,0,1,9.0,Private room,15408,24664
weekday,100.0,629.6008843105435,0,0,1,0,10.0,Entire home/apt,15409,24665
weekday,100.0,146.0523530656883,0,0,0,0,10.0,Private room,15410,24666
weekday,100.0,676.1683012300383,0,1,0,1,10.0,Entire home/apt,15411,24667
weekday,92.0,214.72753357322608,0,0,1,0,9.0,Private room,15412,24668
weekday,80.0,263.8820292104706,0,0,0,1,9.0,Entire home/apt,15413,24669
weekday,100.0,210.7293210094311,0,0,0,0,10.0,Entire home/apt,15414,24670
weekday,95.0,630.776829182248,0,0,1,0,10.0,Entire home/apt,15415,24671
weekday,100.0,100.89606999223876,0,0,1,0,10.0,Private room,15416,24672
weekday,100.0,142.28932947623414,0,0,0,0,10.0,Private room,15417,24673
weekday,80.0,90.54775512123992,0,0,0,1,8.0,Private room,15418,24674
weekday,80.0,232.83708459747407,0,0,0,1,8.0,Entire home/apt,15419,24675
weekday,100.0,116.41854229873704,0,0,1,0,10.0,Private room,15420,24676
weekday,100.0,120.18156588819116,0,0,0,1,10.0,Private room,15421,24677
weekday,84.0,255.8856040828806,0,0,0,1,8.0,Entire home/apt,15422,24678
weekday,100.0,64.6769679437428,0,0,0,0,6.0,Private room,15423,24679
weekday,100.0,471.7890825278111,0,0,1,0,10.0,Entire home/apt,15424,24680
weekday,80.0,311.39020202732894,0,0,1,0,8.0,Entire home/apt,15425,24681
weekday,100.0,284.5786589524683,0,0,1,0,10.0,Entire home/apt,15426,24682
weekday,100.0,267.88024177426564,0,0,0,1,10.0,Entire home/apt,15427,24683
weekday,100.0,167.6897387050495,0,0,0,1,10.0,Private room,15428,24684
weekday,97.0,501.42289329476233,0,0,1,0,10.0,Entire home/apt,15429,24685
weekday,100.0,191.2086361391378,0,0,1,0,10.0,Private room,15430,24686
weekday,70.0,267.88024177426564,0,0,0,1,9.0,Entire home/apt,15431,24687
weekday,60.0,267.88024177426564,0,0,0,1,9.0,Entire home/apt,15432,24688
weekday,80.0,267.88024177426564,0,0,0,1,10.0,Entire home/apt,15433,24689
weekday,100.0,267.88024177426564,0,0,0,1,10.0,Entire home/apt,15434,24690
weekday,100.0,185.09372280627483,0,0,1,0,10.0,Private room,15435,24691
weekday,60.0,107.48136127378348,0,0,0,0,5.0,Private room,15436,24692
weekday,100.0,146.0523530656883,0,0,1,0,10.0,Private room,15437,24693
weekday,100.0,267.88024177426564,0,0,0,1,8.0,Entire home/apt,15438,24694
weekday,100.0,418.63637432677154,0,0,0,1,10.0,Entire home/apt,15439,24695
weekday,100.0,129.11874691314472,0,0,1,0,10.0,Private room,15440,24696
weekday,87.0,139.46706178414357,0,0,0,1,9.0,Private room,15441,24697
weekday,100.0,860.3212681389497,0,0,1,0,10.0,Entire home/apt,15442,24698
weekday,100.0,853.0304099343823,0,0,0,1,10.0,Entire home/apt,15443,24699
weekday,100.0,708.3891907147392,0,1,0,1,10.0,Entire home/apt,15444,24700
weekday,100.0,303.8641548484207,0,0,0,0,10.0,Entire home/apt,15445,24701
weekday,100.0,154.0487781932783,0,0,1,0,10.0,Private room,15446,24702
weekday,100.0,840.0950163456337,0,0,1,0,10.0,Entire home/apt,15447,24703
weekday,100.0,920.5296455702156,0,1,1,0,10.0,Entire home/apt,15448,24704
weekday,100.0,142.05414050189327,0,0,0,0,10.0,Private room,15449,24705
weekday,100.0,543.0513417530987,0,0,0,0,10.0,Entire home/apt,15450,24706
weekday,93.0,174.98059690961688,0,0,0,1,10.0,Private room,15451,24707
weekday,100.0,844.3284178837696,0,0,0,1,8.0,Entire home/apt,15452,24708
weekday,100.0,122.76864460594088,0,0,0,0,8.0,Private room,15453,24709
weekday,100.0,417.695618429408,0,0,1,0,10.0,Entire home/apt,15454,24710
weekday,100.0,147.46348691173358,0,0,0,0,10.0,Private room,15455,24711
weekday,100.0,277.9933676709236,0,0,0,0,10.0,Entire home/apt,15456,24712
weekday,100.0,100.89606999223876,0,0,0,1,10.0,Private room,15457,24713
weekday,100.0,142.28932947623414,0,0,1,0,10.0,Private room,15458,24714
weekday,100.0,168.16011665373128,0,0,0,0,10.0,Private room,15459,24715
weekday,100.0,361.9558315106188,0,0,1,0,10.0,Entire home/apt,15460,24716
weekday,100.0,319.386627154919,0,0,0,0,10.0,Entire home/apt,15461,24717
weekday,60.0,180.86032126813896,0,0,0,0,8.0,Private room,15462,24718
weekday,100.0,464.02784637456193,0,0,0,1,10.0,Entire home/apt,15463,24719
weekday,100.0,180.86032126813896,0,0,0,0,10.0,Private room,15464,24720
weekday,100.0,255.8856040828806,0,0,0,1,10.0,Private room,15465,24721
weekday,100.0,178.50843152473013,0,0,0,1,10.0,Private room,15466,24722
weekday,100.0,178.50843152473013,0,0,0,1,10.0,Private room,15467,24723
weekday,100.0,162.98595921823184,0,0,1,0,10.0,Private room,15468,24724
weekday,100.0,228.83887203367905,0,1,1,0,10.0,Private room,15469,24725
weekday,97.0,420.28269714715776,0,0,0,0,10.0,Entire home/apt,15470,24726
weekday,88.0,194.0309038312284,0,0,0,0,10.0,Private room,15471,24727
weekday,94.0,136.87998306639383,0,0,0,1,9.0,Private room,15472,24728
weekday,93.0,142.05414050189327,0,1,1,0,10.0,Private room,15473,24729
weekday,94.0,568.6869399562548,0,0,0,1,10.0,Private room,14499,24730
weekday,94.0,120.18156588819116,0,1,0,1,10.0,Private room,15474,24731
weekday,96.0,301.0418871563301,0,0,1,0,10.0,Private room,15475,24732
weekday,92.0,288.3416825419224,0,0,1,0,9.0,Private room,15476,24733
weekday,97.0,128.17799101578117,0,1,0,1,10.0,Private room,15477,24734
weekday,98.0,152.40245537289212,0,1,0,0,10.0,Private room,15478,24735
weekday,100.0,129.11874691314472,0,0,0,0,10.0,Private room,15479,24736
weekday,92.0,297.278863566876,0,1,1,0,9.0,Private room,15480,24737
weekday,94.0,137.11517204073473,0,0,0,1,10.0,Private room,15481,24738
weekday,96.0,562.3368376490511,0,0,0,1,9.0,Entire home/apt,15482,24739
weekday,90.0,202.96808485618195,0,0,0,1,9.0,Private room,15483,24740
weekday,95.0,137.11517204073473,0,0,0,0,8.0,Private room,15484,24741
weekday,93.0,465.4389802206073,0,0,0,1,9.0,Entire home/apt,15485,24742
weekday,93.0,224.8406594698841,0,1,1,0,10.0,Private room,15486,24743
weekday,60.0,129.11874691314472,0,0,0,0,6.0,Private room,15487,24744
weekday,72.0,349.0204379218702,0,0,0,0,8.0,Entire home/apt,15488,24745
weekday,95.0,187.4456125496837,0,0,0,1,10.0,Private room,15489,24746
weekday,100.0,222.25358075213435,0,0,1,0,10.0,Private room,15490,24747
weekday,93.0,387.8266186881159,0,0,1,0,9.0,Entire home/apt,15491,24748
weekday,96.0,413.697405865613,0,0,0,1,10.0,Entire home/apt,15492,24749
weekday,99.0,206.73110844563607,0,1,1,0,10.0,Private room,15493,24750
weekday,81.0,279.169312542628,0,0,0,1,8.0,Private room,15494,24751
weekday,97.0,1292.8337919518333,0,0,1,0,9.0,Private room,15495,24752
weekday,82.0,166.74898280768596,0,0,0,1,8.0,Private room,15496,24753
weekday,78.0,166.74898280768596,0,0,0,1,8.0,Private room,15496,24754
weekday,79.0,202.96808485618195,0,0,0,1,7.0,Private room,15496,24755
weekday,100.0,439.5681930431101,0,0,0,1,10.0,Private room,15497,24756
weekday,100.0,206.73110844563607,0,0,0,0,10.0,Private room,15498,24757
weekday,96.0,137.11517204073473,0,1,1,0,10.0,Private room,15499,24758
weekday,97.0,2643.524071591524,0,0,1,0,10.0,Entire home/apt,15500,24759
weekday,94.0,199.20506126672785,0,0,1,0,9.0,Private room,15501,24760
weekday,98.0,413.697405865613,0,0,0,0,10.0,Entire home/apt,15502,24761
weekday,100.0,193.7957148568875,0,0,0,0,10.0,Private room,15503,24762
weekday,70.0,465.4389802206073,0,0,0,0,9.0,Entire home/apt,15504,24763
weekday,97.0,262.4708953644253,0,0,0,1,10.0,Private room,15505,24764
weekday,99.0,491.3097673981044,0,1,1,0,10.0,Entire home/apt,15506,24765
weekday,81.0,255.8856040828806,0,0,1,0,9.0,Entire home/apt,15507,24766
weekday,98.0,99.0145581975117,0,1,1,0,10.0,Private room,15508,24767
weekday,92.0,476.9632399633105,0,0,1,0,9.0,Entire home/apt,15509,24768
weekday,90.0,294.6917848491263,1,0,0,0,9.0,Shared room,15510,24769
weekday,97.0,232.83708459747407,0,1,1,0,10.0,Private room,15511,24770
weekday,99.0,266.2339189538794,0,1,1,0,10.0,Private room,15512,24771
weekday,87.0,309.0383122839201,0,0,1,0,9.0,Entire home/apt,15513,24772
weekday,97.0,213.3163997271808,0,0,0,1,10.0,Private room,15514,24773
